행사명,장소,행사내용,행사시작일자,행사종료일자,행사시작시각,행사종료시각,요금정보,주관기관,주최기관,전화번호,후원기관,객석수,관람요금,입장연령,할인정보,유의사항,홈페이지주소,예매정보,주차장보유여부,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자
연극 미롱,봉산문화회관 스페이스라온,연극,2018-12-09,2018-12-23,19:40,21:10,유료,극단사랑,극단사랑,053-000-0000,,90,일반25000원/학생10000원,만13세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-11,2018-12-30,19:45,21:25,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2018-12-11,2018-12-23,19:40,21:10,유료,극단사랑,극단사랑,053-000-0000,,90,일반25000원/학생10000원,만13세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-12,2018-12-30,19:45,21:25,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2018-12-12,2018-12-23,19:40,21:10,유료,극단사랑,극단사랑,053-000-0000,,90,일반25000원/학생10000원,만13세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-13,2018-12-30,19:45,21:25,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2018-12-13,2018-12-23,19:40,21:10,유료,극단사랑,극단사랑,053-000-0000,,90,일반25000원/학생10000원,만13세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-14,2018-12-30,19:45,21:25,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2018-12-14,2018-12-23,19:40,21:10,유료,극단사랑,극단사랑,053-000-0000,,90,일반25000원/학생10000원,만13세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-15,2018-12-30,15:00,16:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-15,2018-12-30,19:00,20:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2018-12-15,2018-12-23,19:40,21:10,유료,극단사랑,극단사랑,053-000-0000,,90,일반25000원/학생10000원,만13세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-16,2018-12-30,14:00,15:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-16,2018-12-30,17:00,18:40,무료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2018-12-16,2018-12-23,19:40,21:10,유료,극단사랑,극단사랑,053-000-0000,,90,일반25000원/학생10000원,만13세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-18,2018-12-30,19:45,21:25,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2018-12-18,2018-12-23,19:40,21:10,유료,극단사랑,극단사랑,053-000-0000,,90,일반25000원/학생10000원,만13세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-19,2018-12-30,19:45,21:25,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2018-12-19,2018-12-23,19:40,21:10,유료,극단사랑,극단사랑,053-000-0000,,90,일반25000원/학생10000원,만13세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-20,2018-12-30,19:45,21:25,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2018-12-20,2018-12-23,19:40,21:10,유료,극단사랑,극단사랑,053-000-0000,,90,일반25000원/학생10000원,만13세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-21,2018-12-30,19:45,21:25,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2018-12-21,2018-12-23,19:40,21:10,유료,극단사랑,극단사랑,053-000-0000,,90,일반25000원/학생10000원,만13세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-22,2018-12-30,15:00,16:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-22,2018-12-30,19:00,20:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2018-12-22,2018-12-23,19:40,21:10,유료,극단사랑,극단사랑,053-000-0000,,90,일반25000원/학생10000원,만13세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-23,2018-12-30,14:00,15:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-23,2018-12-30,17:00,18:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
연극 미롱,봉산문화회관 스페이스라온,연극,2018-12-23,2018-12-23,19:40,21:10,유료,극단사랑,극단사랑,053-000-0000,,90,일반25000원/학생10000원,만13세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-24,2018-12-30,17:00,18:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-24,2018-12-30,20:00,21:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-25,2018-12-30,14:00,15:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-25,2018-12-30,17:00,18:40,무료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
문화가 있는 날 12월 앙상블 시리즈,봉산문화회관 스페이스라온,클래식,2018-12-26,2018-12-26,19:30,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,,90,전석 10000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-27,2018-12-30,19:45,21:25,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-28,2018-12-30,19:45,21:25,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-29,2018-12-30,15:00,16:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-29,2018-12-30,19:00,20:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-30,2018-12-30,14:00,15:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
기획공연 뮤지컬 김종욱 찾기,봉산문화회관 가온홀,뮤지컬,2018-12-30,2018-12-30,17:00,18:40,유료,봉산문화회관,봉산문화회관+고도예술기획,053-661-3521+1566-7916,,424,전석 45000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
2019 웨스턴심포니 오케스트라와 함께하는 신년음악회 with 장사익,봉산문화회관 가온홀,클래식,2019-01-19,2019-01-19,19:00,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,,424,전석 66000원,만7세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
가족뮤지컬 렛잇고,봉산문화회관 가온홀,뮤지컬,2019-01-26,2019-01-27,11:00,12:00,유료,극단예일,극단예일,02-555-0822,,424,전석 40000원,24개월 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
가족뮤지컬 렛잇고,봉산문화회관 가온홀,뮤지컬,2019-01-27,2019-01-27,11:00,12:00,유료,극단예일,극단예일,02-555-0822,,424,전석 40000원,24개월 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
가족뮤지컬 렛잇고,봉산문화회관 가온홀,뮤지컬,2019-01-27,2019-01-27,14:00,15:00,유료,극단예일,극단예일,02-555-0822,,424,전석 40000원,24개월 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
가족뮤지컬 렛잇고,봉산문화회관 가온홀,뮤지컬,2019-01-27,2019-01-27,16:00,17:00,유료,극단예일,극단예일,02-555-0822,,424,전석 40000원,24개월 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
이즈뮤직페스티벌,봉산문화회관 가온홀,대중음악,2019-02-08,2019-02-08,19:00,20:40,유료,이즈실용음악학원,이즈실용음악학원,053-294-3411,,424,일반 10000원/학생 5000원,전체관람가,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
대구리코더앙상블 제10회 정기연주회,봉산문화회관 가온홀,클래식,2019-02-09,2019-02-09,18:00,20:00,무료,대구리코더앙상블,대구리코더앙상블,053-000-0000,,424,전석 무료,전체관람가,없음,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
BAS MUSIC FESTIVAL,봉산문화회관 가온홀,대중음악,2019-02-10,2019-02-10,14:00,15:30,유료,바스아카데미,바스아카데미,053-425-3354,,424,전석 10000원,10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
대구시민주간 스토리가 있는 시민음악회,봉산문화회관 스페이스라온,클래식,2019-02-21,2019-02-21,19:30,20:30,무료,봉산문화회관,봉산문화회관,053-661-3521,,90,전석 무료,만7세 이상,없음,,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-02-22,2019-03-17,19:30,21:45,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-02-23,2019-03-17,14:00,16:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-02-23,2019-03-17,18:00,20:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-02-24,2019-03-17,14:00,16:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-02-24,2019-03-17,18:00,20:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-02-26,2019-03-17,19:30,21:45,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-02-27,2019-03-17,19:30,21:45,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
문화가 있는 날 2월 앙상블 시리즈,봉산문화회관 스페이스라온,클래식,2019-02-27,2019-02-27,19:30,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,,90,전석 10000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-02-28,2019-03-17,19:30,21:45,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-01,2019-03-17,14:00,16:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-01,2019-03-17,18:00,20:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-02,2019-03-17,14:00,16:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-02,2019-03-17,18:00,20:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-03,2019-03-17,14:00,16:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-03,2019-03-17,18:00,20:15,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-05,2019-03-17,19:30,21:45,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-06,2019-03-17,19:30,21:45,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-07,2019-03-17,19:30,21:45,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2019-03-08,2019-03-17,19:30,21:45,유료,파워포엠,대구MBC,053-422-4224,,424,R석 66000원/S석 55000원,만10세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,전화문의+www.interpark.com,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
